InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
579107,23681,LUNCH BAG RED VINTAGE DOILY,10,11/28/2011 11:43,1.65,16705.0,United Kingdom
567656,23207,LUNCH BAG ALPHABET DESIGN,1,9/21/2011 14:40,4.13,14096.0,United Kingdom
559052,21192,WHITE BELL HONEYCOMB PAPER ,4,7/5/2011 16:53,3.29,,United Kingdom
569843,21484,CHICK GREY HOT WATER BOTTLE,1,10/6/2011 13:29,4.25,14449.0,United Kingdom
560895,21313,GLASS HEART T-LIGHT HOLDER ,24,7/21/2011 17:12,0.85,13089.0,United Kingdom
553385,23191,BUNDLE OF 3 RETRO NOTE BOOKS,2,5/16/2011 15:53,1.65,16710.0,United Kingdom
553380,22826,LOVE SEAT ANTIQUE WHITE METAL,1,5/16/2011 15:29,195.0,17190.0,United Kingdom
546250,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,3/10/2011 14:14,2.95,14350.0,United Kingdom
557112,22821,GIFT BAG PSYCHEDELIC APPLES,1,6/16/2011 16:31,1.25,,United Kingdom
557500,22469,HEART OF WICKER SMALL,12,6/20/2011 15:27,1.63,,United Kingdom
541497,22317,FIVE CATS HANGING DECORATION,3,1/18/2011 15:19,2.46,,United Kingdom
580757,23318,BOX OF 6 MINI VINTAGE CRACKERS,12,12/6/2011 10:27,2.49,13709.0,United Kingdom
568667,21039,RED RETROSPOT SHOPPING BAG,1,9/28/2011 13:00,2.55,14606.0,United Kingdom
568919,22662,LUNCH BAG DOLLY GIRL DESIGN,10,9/29/2011 14:38,1.65,12937.0,United Kingdom
544464,85049G,CHOCOLATE BOX RIBBONS ,2,2/20/2011 14:38,1.25,17323.0,United Kingdom
552669,22629,SPACEBOY LUNCH BOX ,3,5/10/2011 15:05,1.95,16710.0,United Kingdom
567183,22082,RIBBON REEL STRIPES DESIGN ,2,9/18/2011 15:32,1.65,14769.0,United Kingdom
581495,15056N,EDWARDIAN PARASOL NATURAL,36,12/9/2011 10:20,5.95,14051.0,United Kingdom
553842,21981,PACK OF 12 WOODLAND TISSUES ,48,5/19/2011 12:24,0.29,12524.0,Germany
581219,23512,EMBROIDERED RIBBON REEL ROSIE,1,12/8/2011 9:28,4.13,,United Kingdom
569670,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,10/5/2011 13:47,2.95,14730.0,United Kingdom
569415,22424,ENAMEL BREAD BIN CREAM,1,10/4/2011 10:14,24.96,,United Kingdom
565233,82551,LAUNDRY 15C METAL SIGN,1,9/2/2011 9:34,2.46,,United Kingdom
563195,22460,EMBOSSED GLASS TEALIGHT HOLDER,4,8/12/2011 16:36,2.46,,United Kingdom
578045,23238,SET OF 4 KNICK KNACK TINS LONDON ,1,11/22/2011 14:43,4.15,17297.0,United Kingdom
577485,22835,HOT WATER BOTTLE I AM SO POORLY,1,11/20/2011 11:56,4.95,16360.0,United Kingdom
550157,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,4/14/2011 15:26,2.08,16393.0,United Kingdom
548872,23076,ICE CREAM SUNDAE LIP GLOSS,24,4/4/2011 14:42,1.25,13015.0,United Kingdom
556932,22570,FELTCRAFT CUSHION RABBIT,1,6/15/2011 15:41,7.46,,United Kingdom
548330,22502,PICNIC BASKET WICKER SMALL,1,3/30/2011 13:26,5.95,14810.0,United Kingdom
572553,22112,CHOCOLATE HOT WATER BOTTLE,1,10/24/2011 17:09,10.79,,United Kingdom
558636,23050,RECYCLED ACAPULCO MAT GREEN,2,6/30/2011 19:58,8.25,14702.0,United Kingdom
540979,22837,HOT WATER BOTTLE BABUSHKA ,2,1/12/2011 15:06,4.65,15727.0,United Kingdom
560504,21213,PACK OF 72 SKULL CAKE CASES,48,7/19/2011 11:47,0.55,13081.0,United Kingdom
C559741,72741,GRAND CHOCOLATECANDLE,-1,7/12/2011 11:10,1.45,13013.0,United Kingdom
549316,21426,WOODLAND STORAGE BOX SMALL,6,4/8/2011 9:54,2.1,12705.0,Germany
572758,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,10/25/2011 18:39,1.63,,United Kingdom
578067,22523,CHILDS GARDEN FORK PINK,1,11/22/2011 15:43,1.63,,United Kingdom
559317,21991,BOHEMIAN COLLAGE STATIONERY SET,2,7/7/2011 14:03,1.25,17611.0,United Kingdom
C575953,21813,GARLAND WITH STARS AND BELLS,-1,11/13/2011 11:56,4.95,16015.0,United Kingdom
574944,21718,RED METAL BEACH SPADE ,12,11/8/2011 8:16,1.25,13710.0,United Kingdom
546406,22348,TEA BAG PLATE RED RETROSPOT,1,3/11/2011 16:21,1.63,,United Kingdom
555400,22898,CHILDRENS APRON APPLES DESIGN,4,6/2/2011 17:50,1.65,14088.0,United Kingdom
580468,22227,HANGING HEART MIRROR DECORATION ,4,12/4/2011 12:31,0.65,12748.0,United Kingdom
541683,21988,PACK OF 6 SKULL PAPER PLATES,6,1/20/2011 15:01,0.85,14085.0,United Kingdom
564378,90120B,BLUE MURANO TWIST BRACELET,4,8/25/2011 10:26,4.25,12417.0,Belgium
580736,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,12/6/2011 8:55,8.5,12716.0,France
550541,20711,JUMBO BAG TOYS ,1,4/19/2011 11:33,4.13,,United Kingdom
548655,22207,FRYING PAN UNION FLAG,4,4/1/2011 13:47,4.25,15605.0,United Kingdom
561218,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,7/25/2011 17:11,1.25,,United Kingdom
545690,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,3/6/2011 12:46,2.95,13263.0,United Kingdom
C553780,21870,I CAN ONLY PLEASE ONE PERSON MUG,-2,5/19/2011 10:53,1.25,15730.0,United Kingdom
568676,22697,GREEN REGENCY TEACUP AND SAUCER,24,9/28/2011 13:43,2.55,18242.0,United Kingdom
579470,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,3,11/29/2011 15:06,0.42,16549.0,United Kingdom
554694,21213,PACK OF 72 SKULL CAKE CASES,1,5/25/2011 17:06,1.25,,United Kingdom
565231,21126,SET OF 6 GIRLS CELEBRATION CANDLES,2,9/2/2011 9:26,1.25,,United Kingdom
577158,23454,THREE MINI HANGING FRAMES,4,11/18/2011 9:58,4.15,16293.0,United Kingdom
545215,21790,VINTAGE SNAP CARDS,1,2/28/2011 16:47,1.63,,United Kingdom
579865,20749,ASSORTED COLOUR MINI CASES,1,11/30/2011 16:39,7.95,16915.0,United Kingdom
564092,21314,SMALL GLASS HEART TRINKET POT,16,8/23/2011 10:24,2.1,13767.0,United Kingdom
555149,22477,WATERING CAN GARDEN MARKER,1,5/31/2011 15:49,2.46,,United Kingdom
546884,15036,ASSORTED COLOURS SILK FAN,1,3/17/2011 18:08,1.63,,United Kingdom
573035,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,10/27/2011 13:43,1.95,12433.0,Norway
539607,22970,LONDON BUS COFFEE MUG,18,12/20/2010 14:10,2.55,12681.0,France
576644,21621,VINTAGE UNION JACK BUNTING,1,11/16/2011 10:01,12.46,,United Kingdom
565919,23348,CHILDRENS TOY COOKING UTENSIL SET,1,9/7/2011 16:48,4.13,,United Kingdom
542153,48187,DOORMAT NEW ENGLAND,2,1/26/2011 10:33,7.95,13534.0,United Kingdom
580092,21463,MIRRORED DISCO BALL ,1,12/1/2011 14:38,5.95,13969.0,United Kingdom
577472,22728,ALARM CLOCK BAKELIKE PINK,12,11/20/2011 11:28,3.75,14503.0,United Kingdom
541792,22617,BAKING SET SPACEBOY DESIGN,12,1/21/2011 13:09,4.95,17094.0,United Kingdom
562574,21215,IVORY PAPER CUP CAKE CASES ,2,8/7/2011 12:42,0.55,14903.0,United Kingdom
562214,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,8/3/2011 13:39,4.15,17731.0,United Kingdom
538832,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
545215,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2/28/2011 16:47,1.25,,United Kingdom
576339,90166,PINK & WHITE ROSEBUD RING,1,11/14/2011 15:27,4.15,14096.0,United Kingdom
560928,23227,FILIGREE HEART BUTTERFLY WHITE ,24,7/22/2011 10:00,1.25,14852.0,United Kingdom
542794,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2/1/2011 10:56,4.13,,United Kingdom
540255,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,1/5/2011 16:50,3.36,,United Kingdom
574737,22835,HOT WATER BOTTLE I AM SO POORLY,4,11/6/2011 15:53,4.95,14868.0,United Kingdom
564531,23356,LOVE HOT WATER BOTTLE,3,8/25/2011 15:04,5.95,12624.0,France
571716,35967,FOLK ART METAL STAR T-LIGHT HOLDER,2,10/18/2011 17:05,0.83,,United Kingdom
538071,22469,HEART OF WICKER SMALL,11,12/9/2010 14:09,3.36,,United Kingdom
576837,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,11/16/2011 15:16,3.29,,United Kingdom
575508,22175,PINK OWL SOFT TOY,144,11/10/2011 10:32,2.55,14646.0,Netherlands
559152,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,7/6/2011 15:02,1.65,14214.0,United Kingdom
569207,21533,RETROSPOT LARGE MILK JUG,1,10/2/2011 11:04,4.95,17811.0,United Kingdom
561894,21981,PACK OF 12 WOODLAND TISSUES ,1,7/31/2011 15:00,0.29,14456.0,United Kingdom
557217,16161P,WRAP ENGLISH ROSE ,25,6/17/2011 12:30,0.42,17426.0,United Kingdom
580482,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,12/4/2011 12:44,4.95,16033.0,United Kingdom
576618,22546,MINI JIGSAW PURDEY,1,11/15/2011 17:00,0.83,,United Kingdom
553199,23203,JUMBO BAG DOILEY PATTERNS,3,5/15/2011 15:14,2.08,17758.0,United Kingdom
546772,22178,VICTORIAN GLASS HANGING T-LIGHT,96,3/16/2011 15:34,1.06,15030.0,United Kingdom
567184,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,9/18/2011 15:41,4.95,16033.0,United Kingdom
558475,21949,SET OF 6 STRAWBERRY CHOPSTICKS,1,6/29/2011 15:58,2.46,,United Kingdom
579832,23217,LAUREL HEART ANTIQUE SILVER,12,11/30/2011 15:58,1.25,17434.0,United Kingdom
C564908,23112,PARISIENNE CURIO CABINET,-2,8/31/2011 12:26,7.5,17705.0,United Kingdom
546230,21485,RETROSPOT HEART HOT WATER BOTTLE,3,3/10/2011 12:26,4.95,13871.0,United Kingdom
564747,22768,FAMILY PHOTO FRAME CORNICE,2,8/28/2011 16:09,9.95,14869.0,United Kingdom
C562623,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,-3,8/8/2011 12:38,1.25,16255.0,United Kingdom
559549,22659,LUNCH BOX I LOVE LONDON,1,7/10/2011 15:25,1.95,13230.0,United Kingdom
548203,22629,SPACEBOY LUNCH BOX ,14,3/29/2011 16:40,4.95,,United Kingdom
559138,85160B,BLACK BIRD GARDEN DESIGN MUG,12,7/6/2011 13:35,0.39,16919.0,United Kingdom
554106,22634,CHILDS BREAKFAST SET SPACEBOY ,2,5/22/2011 14:05,9.95,12710.0,Germany
545288,21947,SET OF 6 HEART CHOPSTICKS,6,3/1/2011 11:48,1.25,15311.0,United Kingdom
546984,21398,RED POLKADOT COFFEE  MUG,4,3/18/2011 12:35,0.39,15019.0,United Kingdom
554483,22217,T-LIGHT HOLDER HANGING LACE,36,5/24/2011 12:57,1.25,13771.0,United Kingdom
542993,22961,JAM MAKING SET PRINTED,12,2/2/2011 12:02,1.45,16156.0,United Kingdom
568179,POST,POSTAGE,3,9/25/2011 13:39,28.0,12545.0,Spain
547079,21637,ASSORTED SANSKRIT MINI NOTEBOOK,18,3/20/2011 15:02,1.25,15408.0,United Kingdom
560298,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,7/18/2011 10:26,8.29,,United Kingdom
564172,22364,GLASS JAR DIGESTIVE BISCUITS,1,8/23/2011 14:19,2.95,16033.0,United Kingdom
546160,20974,12 PENCILS SMALL TUBE SKULL,60,3/10/2011 9:49,0.55,15838.0,United Kingdom
557937,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,6/23/2011 15:30,16.63,,United Kingdom
581439,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,12/8/2011 16:30,3.29,,United Kingdom
550134,22457,NATURAL SLATE HEART CHALKBOARD ,6,4/14/2011 13:50,2.95,16249.0,United Kingdom
540595,10133,COLOURING PENCILS BROWN TUBE,20,1/10/2011 11:35,0.42,14321.0,United Kingdom
541423,22355,CHARLOTTE BAG SUKI DESIGN,4,1/17/2011 17:54,1.63,,United Kingdom
543040,22966,GINGERBREAD MAN COOKIE CUTTER,2,2/2/2011 17:06,1.25,17337.0,United Kingdom
556727,21174,POTTERING IN THE SHED METAL SIGN,12,6/14/2011 11:33,2.08,17675.0,United Kingdom
572068,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,10/20/2011 13:20,4.15,13159.0,United Kingdom
579512,21914,BLUE HARMONICA IN BOX ,13,11/29/2011 16:47,2.46,,United Kingdom
578935,21327,SKULLS WRITING SET ,5,11/27/2011 12:52,1.65,15351.0,United Kingdom
545349,22476,EMPIRE UNION JACK TV DINNER TRAY,1,3/2/2011 11:07,4.95,18118.0,United Kingdom
573155,21695,SMALL SILVER FLOWER CANDLE POT,6,10/28/2011 8:34,2.95,13632.0,United Kingdom
566310,21917,SET 12 KIDS  WHITE CHALK STICKS,288,9/12/2011 9:39,0.36,15980.0,United Kingdom
574700,21147,JINGLE BELLS TREE DECORATION,4,11/6/2011 13:53,2.1,16033.0,United Kingdom
537137,47591D,PINK FAIRY CAKE CHILDRENS APRON,6,12/5/2010 12:43,1.95,16327.0,United Kingdom
549953,21556,CERAMIC STRAWBERRY MONEY BOX,6,4/13/2011 13:15,2.55,12766.0,Portugal
539836,22834,HAND WARMER BABUSHKA DESIGN,4,12/22/2010 13:46,2.1,17894.0,United Kingdom
570488,22982,PANTRY PASTRY BRUSH,3,10/10/2011 17:12,2.46,14096.0,United Kingdom
569046,23331,DECORATIVE WICKER HEART SMALL,48,9/30/2011 10:48,0.63,14422.0,United Kingdom
551658,21930,JUMBO STORAGE BAG SKULLS,10,5/3/2011 12:13,2.08,16746.0,United Kingdom
569372,22974,CHILDRENS DOLLY GIRL MUG,1,10/3/2011 16:04,3.29,,United Kingdom
548670,21175,GIN + TONIC DIET METAL SIGN,1,4/1/2011 15:37,2.55,15356.0,United Kingdom
562024,23287,RED VINTAGE SPOT BEAKER,2,8/1/2011 16:07,1.63,,United Kingdom
556682,22718,CARD CAT AND TREE ,12,6/14/2011 9:42,0.42,15358.0,United Kingdom
567505,22617,BAKING SET SPACEBOY DESIGN,3,9/20/2011 14:34,4.95,12352.0,Norway
566042,21906,PHARMACIE FIRST AID TIN,1,9/8/2011 13:53,6.75,17811.0,United Kingdom
580612,85114c,RED ENCHANTED FOREST PLACEMAT,1,12/5/2011 11:58,3.29,,United Kingdom
565841,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,9/7/2011 12:04,15.79,,United Kingdom
546951,22149,FELTCRAFT 6 FLOWER FRIENDS,1,3/18/2011 11:30,2.1,17673.0,United Kingdom
550632,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,4/19/2011 14:56,2.1,16907.0,United Kingdom
539453,21948,SET OF 6 CAKE CHOPSTICKS,1,12/17/2010 17:08,2.51,,United Kingdom
579516,22916,HERB MARKER THYME,1,11/29/2011 17:52,0.65,17841.0,United Kingdom
553035,85017C,ENVELOPE 50 CURIOUS IMAGES,6,5/12/2011 20:13,0.42,17337.0,United Kingdom
558460,22998,TRAVEL CARD WALLET KEEP CALM,24,6/29/2011 14:53,0.42,16779.0,United Kingdom
572703,23518,EMBROIDERED RIBBON REEL RACHEL ,2,10/25/2011 14:35,2.89,16110.0,United Kingdom
577508,84879,ASSORTED COLOUR BIRD ORNAMENT,6,11/20/2011 12:45,1.69,18127.0,United Kingdom
581334,84920,PINK FLOWER FABRIC PONY,3,12/8/2011 12:07,3.75,17841.0,United Kingdom
578977,22187,GREEN CHRISTMAS TREE CARD HOLDER,2,11/27/2011 15:18,1.95,17231.0,United Kingdom
538349,22817,CARD SUKI BIRTHDAY,1,12/10/2010 14:59,0.85,,United Kingdom
562965,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,8/11/2011 10:45,1.65,18226.0,United Kingdom
550818,22300,COFFEE MUG DOG + BALL DESIGN,6,4/20/2011 17:10,2.55,15912.0,United Kingdom
571509,23313,VINTAGE CHRISTMAS BUNTING,1,10/17/2011 15:28,4.95,13110.0,United Kingdom
570442,22379,RECYCLING BAG RETROSPOT ,1,10/10/2011 14:37,2.1,16549.0,United Kingdom
577540,48194,DOORMAT HEARTS,1,11/20/2011 14:28,8.25,14984.0,United Kingdom
571328,35819P,"ACRYLIC HANGING JEWEL,PINK",12,10/17/2011 11:27,0.38,12473.0,Germany
567675,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,9/21/2011 15:54,4.15,15351.0,United Kingdom
566851,22551,PLASTERS IN TIN SPACEBOY,1,9/15/2011 12:16,1.65,15573.0,United Kingdom
554560,22180,RETROSPOT LAMP,1,5/25/2011 10:35,9.95,13317.0,United Kingdom
552514,85199S,SMALL HANGING IVORY/RED WOOD BIRD,3,5/9/2011 16:30,0.83,,United Kingdom
536586,22726,ALARM CLOCK BAKELIKE GREEN,8,12/1/2010 16:25,3.75,18229.0,United Kingdom
568564,23061,VINTAGE EMBOSSED HEART,6,9/27/2011 17:03,1.25,17576.0,United Kingdom
570685,23399,HOME SWEET HOME HANGING HEART,4,10/11/2011 16:25,0.85,13208.0,United Kingdom
571748,22979,PANTRY WASHING UP BRUSH,5,10/19/2011 11:13,1.45,18077.0,United Kingdom
544778,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2/23/2011 12:03,2.1,14978.0,United Kingdom
558757,21420,OYSTER TRINKET BOX,1,7/3/2011 12:22,3.25,13148.0,United Kingdom
563246,23295,SET OF 12 MINI LOAF BAKING CASES,12,8/15/2011 10:57,0.83,13089.0,United Kingdom
570455,22300,COFFEE MUG DOG + BALL DESIGN,6,10/10/2011 15:27,2.55,14529.0,United Kingdom
540646,21801,CHRISTMAS TREE DECORATION WITH BELL,9,1/10/2011 14:32,0.43,,United Kingdom
543174,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2/4/2011 9:34,1.25,16938.0,United Kingdom
537434,72818,CHRISTMAS DECOUPAGE CANDLE,2,12/6/2010 16:57,1.66,,United Kingdom
576617,23077,DOUGHNUT LIP GLOSS ,1,11/15/2011 16:57,2.46,,United Kingdom
552277,21864,UNION JACK FLAG PASSPORT COVER ,14,5/8/2011 12:34,2.1,13642.0,United Kingdom
563209,23331,DECORATIVE WICKER HEART SMALL,14,8/14/2011 12:23,0.63,13527.0,United Kingdom
556237,21166,COOK WITH WINE METAL SIGN ,2,6/9/2011 15:34,4.13,,United Kingdom
536945,22551,PLASTERS IN TIN SPACEBOY,1,12/3/2010 12:24,1.65,14083.0,United Kingdom
552665,22059,CERAMIC STRAWBERRY DESIGN MUG,1,5/10/2011 15:05,3.29,,United Kingdom
541967,84823,,-3,1/24/2011 13:35,0.0,,United Kingdom
537538,22633,HAND WARMER UNION JACK,24,12/7/2010 11:49,2.1,15353.0,United Kingdom
545914,84970S,HANGING HEART ZINC T-LIGHT HOLDER,48,3/8/2011 11:39,0.85,13340.0,United Kingdom
571219,22766,PHOTO FRAME CORNICE,8,10/14/2011 13:35,2.95,15601.0,United Kingdom
574485,85150,LADIES & GENTLEMEN METAL SIGN,48,11/4/2011 12:56,2.1,13798.0,United Kingdom
549291,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1,4/7/2011 19:05,2.95,16261.0,United Kingdom
575164,23485,BOTANICAL GARDENS WALL CLOCK ,1,11/8/2011 16:55,25.0,18216.0,United Kingdom
570459,21823,PAINTED METAL HEART WITH HOLLY BELL,24,10/10/2011 15:42,0.39,15801.0,United Kingdom
545688,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,3/6/2011 12:42,1.25,16033.0,United Kingdom
568227,23206,LUNCH BAG APPLE DESIGN,1,9/26/2011 10:57,1.65,17841.0,United Kingdom
562130,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,8/3/2011 9:13,11.95,12750.0,Poland
542797,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2,2/1/2011 11:08,3.75,17884.0,United Kingdom
560853,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2,7/21/2011 12:33,4.25,15311.0,United Kingdom
578993,22488,NATURAL SLATE RECTANGLE CHALKBOARD,1,11/27/2011 15:38,1.65,15987.0,United Kingdom
539722,22423,REGENCY CAKESTAND 3 TIER,10,12/21/2010 13:45,0.0,14911.0,EIRE
561658,23202,JUMBO BAG VINTAGE LEAF,1,7/28/2011 16:06,2.08,12743.0,Unspecified
555110,22467,GUMBALL COAT RACK,1,5/31/2011 14:34,2.55,17841.0,United Kingdom
543507,22722,SET OF 6 SPICE TINS PANTRY DESIGN,24,2/9/2011 10:49,3.45,15039.0,United Kingdom
566709,21213,PACK OF 72 SKULL CAKE CASES,120,9/14/2011 11:58,0.42,16745.0,United Kingdom
572862,22112,CHOCOLATE HOT WATER BOTTLE,1,10/26/2011 12:48,4.95,16750.0,United Kingdom
545523,22968,ROSE COTTAGE KEEPSAKE BOX ,1,3/3/2011 12:41,9.95,14524.0,United Kingdom
567881,23344,JUMBO BAG 50'S CHRISTMAS ,10,9/22/2011 14:59,2.08,15640.0,United Kingdom
542794,22672,FRENCH BATHROOM SIGN BLUE METAL,1,2/1/2011 10:56,3.29,,United Kingdom
538875,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,12/14/2010 15:18,1.25,13756.0,United Kingdom
547096,22698,PINK REGENCY TEACUP AND SAUCER,6,3/21/2011 9:13,2.95,15669.0,United Kingdom
559133,21495,SKULLS AND CROSSBONES WRAP,25,7/6/2011 13:13,0.42,17861.0,United Kingdom
547223,20674,GREEN POLKADOT BOWL,5,3/21/2011 15:10,1.25,12867.0,United Kingdom
580727,21832,CHOCOLATE CALCULATOR,1,12/5/2011 17:17,3.29,14096.0,United Kingdom
548327,21980,PACK OF 12 RED RETROSPOT TISSUES ,1,3/30/2011 13:05,0.29,16788.0,United Kingdom
581473,23351,ROLL WRAP 50'S CHRISTMAS,1,12/8/2011 19:57,1.25,12748.0,United Kingdom
570224,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,10/9/2011 13:15,1.65,16931.0,United Kingdom
537195,84865,NEW BAROQUE BLACK PHOTO ALBUM,1,12/5/2010 13:55,8.5,15311.0,United Kingdom
552826,82582,AREA PATROLLED METAL SIGN,4,5/11/2011 13:20,2.1,14277.0,France
578347,21990,MODERN FLORAL STATIONERY SET,4,11/24/2011 9:26,2.46,,United Kingdom
565491,23311,VINTAGE CHRISTMAS STOCKING ,48,9/5/2011 11:41,2.55,13881.0,United Kingdom
562451,22192,BLUE DINER WALL CLOCK,2,8/5/2011 9:25,8.5,15110.0,United Kingdom
545580,20724,RED RETROSPOT CHARLOTTE BAG,10,3/4/2011 8:43,0.85,13931.0,United Kingdom
575491,22633,HAND WARMER UNION JACK,1,11/9/2011 17:47,2.1,15531.0,United Kingdom
550477,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,4/18/2011 14:01,2.1,17338.0,United Kingdom
557233,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,6/17/2011 14:44,0.85,15356.0,United Kingdom
577485,22940,FELTCRAFT CHRISTMAS FAIRY,2,11/20/2011 11:56,4.25,16360.0,United Kingdom
550275,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,4/15/2011 12:35,1.25,13993.0,United Kingdom
537643,82600,NO SINGING METAL SIGN,1,12/7/2010 15:34,4.21,,United Kingdom
562449,22147,FELTCRAFT BUTTERFLY HEARTS,4,8/4/2011 20:01,1.45,14562.0,United Kingdom
567880,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,9/22/2011 14:56,1.95,15398.0,United Kingdom
567458,21166,COOK WITH WINE METAL SIGN ,336,9/20/2011 12:21,2.41,17450.0,United Kingdom
542633,22077,6 RIBBONS RUSTIC CHARM,2,1/31/2011 10:31,4.13,,United Kingdom
552078,22355,CHARLOTTE BAG SUKI DESIGN,10,5/6/2011 11:26,0.85,16748.0,United Kingdom
570887,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,10/13/2011 10:25,3.95,17169.0,United Kingdom
539492,47567B,TEA TIME KITCHEN APRON,2,12/20/2010 10:14,12.72,,United Kingdom
553658,84843,WHITE SOAP RACK WITH 2 BOTTLES,2,5/18/2011 11:42,5.95,16818.0,United Kingdom
574890,22728,ALARM CLOCK BAKELIKE PINK,4,11/7/2011 14:23,3.75,18229.0,United Kingdom
569545,22730,ALARM CLOCK BAKELIKE IVORY,1,10/4/2011 16:37,7.46,,United Kingdom
551860,22423,REGENCY CAKESTAND 3 TIER,2,5/4/2011 15:41,12.75,15508.0,United Kingdom
570797,22681,FRENCH BLUE METAL DOOR SIGN 6,2,10/12/2011 12:24,1.25,15311.0,United Kingdom
539766,22891,TEA FOR ONE POLKADOT,4,12/22/2010 11:11,4.25,14092.0,United Kingdom
562955,22900,SET 2 TEA TOWELS I LOVE LONDON ,3,8/11/2011 10:14,4.13,,United Kingdom
552672,22776,SWEETHEART CAKESTAND 3 TIER,3,5/10/2011 15:06,19.96,,United Kingdom
577089,35598B,BLACK CHRISTMAS TREE 60CM,1,11/17/2011 15:59,0.65,12841.0,United Kingdom
544115,22418,10 COLOUR SPACEBOY PEN,24,2/16/2011 11:45,0.85,12727.0,France
567474,23407,SET OF 2 TRAYS HOME SWEET HOME,2,9/20/2011 12:53,9.95,13448.0,United Kingdom
539453,85185B,PINK HORSE SOCK PUPPET,1,12/17/2010 17:08,5.91,,United Kingdom
571824,21121,SET/10 RED POLKADOT PARTY CANDLES,24,10/19/2011 11:49,1.25,12472.0,Germany
563574,21975,PACK OF 60 DINOSAUR CAKE CASES,24,8/17/2011 15:05,0.55,15827.0,United Kingdom
545530,21925,UNION STRIPE CUSHION COVER ,12,3/3/2011 13:45,1.25,17416.0,United Kingdom
537034,22111,SCOTTIE DOG HOT WATER BOTTLE,12,12/3/2010 17:20,4.95,13081.0,United Kingdom
539722,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,12/21/2010 13:45,2.95,14911.0,EIRE
546306,20719,WOODLAND CHARLOTTE BAG,1,3/10/2011 16:16,1.63,,United Kingdom
565479,23233,WRAP POPPIES  DESIGN,25,9/5/2011 11:19,0.42,13999.0,United Kingdom
554991,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1,5/29/2011 14:03,1.65,14823.0,United Kingdom
552820,22704,WRAP RED APPLES ,25,5/11/2011 12:53,0.42,16644.0,United Kingdom
572901,23320,GIANT 50'S CHRISTMAS CRACKER,2,10/26/2011 14:54,2.89,16332.0,United Kingdom
577025,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,11/17/2011 12:54,0.65,16161.0,United Kingdom
539249,22467,GUMBALL COAT RACK,6,12/16/2010 13:43,2.55,14709.0,United Kingdom
575886,22064,PINK DOUGHNUT TRINKET POT ,2,11/11/2011 13:57,1.65,12517.0,Germany
572743,85150,LADIES & GENTLEMEN METAL SIGN,1,10/25/2011 16:13,2.55,14482.0,United Kingdom
559356,23245,SET OF 3 REGENCY CAKE TINS,4,7/7/2011 18:29,4.95,15416.0,United Kingdom
573564,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,10/31/2011 13:58,1.95,16127.0,United Kingdom
